Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00      20/20          __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > > std::__uninitialized_copy_aux<__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > > >(__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, __false_type) [126]
-----------------------------------------------
                0.00    0.00      20/20          __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > > std::uninitialized_copy<__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > > >(__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >) [125]
[126]    0.0    0.00    0.00      20         __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > > std::__uninitialized_copy_aux<__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > > >(__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, __false_type) [126]
                0.00    0.00    1022/221133      __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >::operator*() const [24]
                0.00    0.00    1022/1543        __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >::operator++() [53]
                0.00    0.00     531/1052        bool __gnu_cxx::operator!=<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >(__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > > const&, __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > > const&) [58]
                0.00    0.00     511/911         void std::_Construct<SDL_Color, SDL_Color>(SDL_Color*, SDL_Color const&) [60]
-----------------------------------------------
                0.00    0.00      18/18          std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned int) [123]
[127]    0.0    0.00    0.00      18         __gnu_cxx::new_allocator<Vector>::deallocate(Vector*, unsigned int) [127]
-----------------------------------------------
                0.00    0.00      18/18          std::_Vector_base<Actor*, std::allocator<Actor*> >::_M_deallocate(Actor**, unsigned int) [101]
[128]    0.0    0.00    0.00      18         __gnu_cxx::new_allocator<Actor*>::deallocate(Actor**, unsigned int) [128]
-----------------------------------------------
                0.00    0.00      10/10          std::_Vector_base<SDL_Color, std::allocator<SDL_Color> >::_M_allocate(unsigned int) [134]
[129]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<SDL_Color>::allocate(unsigned int, void const*) [129]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<SDL_Color, std::allocator<SDL_Color> >::size() const [132]
[130]    0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<SDL_Color const*, std::vector<SDL_Color, std::allocator<SDL_Color> > >::difference_type __gnu_cxx::operator-<SDL_Color const*, SDL_Color const*, std::vector<SDL_Color, std::allocator<SDL_Color> > >(__gnu_cxx::__normal_iterator<SDL_Color const*, std::vector<SDL_Color, std::allocator<SDL_Color> > > const&, __gnu_cxx::__normal_iterator<SDL_Color const*, std::vector<SDL_Color, std::allocator<SDL_Color> > > const&) [130]
                0.00    0.00      20/20          __gnu_cxx::__normal_iterator<SDL_Color const*, std::vector<SDL_Color, std::allocator<SDL_Color> > >::base() const [118]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<SDL_Color, std::allocator<SDL_Color> >::size() const [132]
[131]    0.0    0.00    0.00      10         std::vector<SDL_Color, std::allocator<SDL_Color> >::end() const [131]
                0.00    0.00      10/20          __gnu_cxx::__normal_iterator<SDL_Color const*, std::vector<SDL_Color, std::allocator<SDL_Color> > >::__normal_iterator(SDL_Color const* const&) [116]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<SDL_Color, std::allocator<SDL_Color> >::_M_insert_aux(__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, SDL_Color const&) [136]
[132]    0.0    0.00    0.00      10         std::vector<SDL_Color, std::allocator<SDL_Color> >::size() const [132]
                0.00    0.00      10/10          std::vector<SDL_Color, std::allocator<SDL_Color> >::begin() const [133]
                0.00    0.00      10/10          std::vector<SDL_Color, std::allocator<SDL_Color> >::end() const [131]
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<SDL_Color const*, std::vector<SDL_Color, std::allocator<SDL_Color> > >::difference_type __gnu_cxx::operator-<SDL_Color const*, SDL_Color const*, std::vector<SDL_Color, std::allocator<SDL_Color> > >(__gnu_cxx::__normal_iterator<SDL_Color const*, std::vector<SDL_Color, std::allocator<SDL_Color> > > const&, __gnu_cxx::__normal_iterator<SDL_Color const*, std::vector<SDL_Color, std::allocator<SDL_Color> > > const&) [130]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<SDL_Color, std::allocator<SDL_Color> >::size() const [132]
[133]    0.0    0.00    0.00      10         std::vector<SDL_Color, std::allocator<SDL_Color> >::begin() const [133]
                0.00    0.00      10/20          __gnu_cxx::__normal_iterator<SDL_Color const*, std::vector<SDL_Color, std::allocator<SDL_Color> > >::__normal_iterator(SDL_Color const* const&) [116]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<SDL_Color, std::allocator<SDL_Color> >::_M_insert_aux(__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, SDL_Color const&) [136]
[134]    0.0    0.00    0.00      10         std::_Vector_base<SDL_Color, std::allocator<SDL_Color> >::_M_allocate(unsigned int) [134]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<SDL_Color>::allocate(unsigned int, void const*) [129]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<SDL_Color, std::allocator<SDL_Color> >::_M_insert_aux(__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, SDL_Color const&) [136]
[135]    0.0    0.00    0.00      10         std::_Vector_base<SDL_Color, std::allocator<SDL_Color> >::_M_deallocate(SDL_Color*, unsigned int) [135]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<SDL_Color>::deallocate(SDL_Color*, unsigned int) [139]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<SDL_Color, std::allocator<SDL_Color> >::push_back(SDL_Color const&) [74]
[136]    0.0    0.00    0.00      10         std::vector<SDL_Color, std::allocator<SDL_Color> >::_M_insert_aux(__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, SDL_Color const&) [136]
                0.00    0.00      40/2144        __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >::base() const [49]
                0.00    0.00      30/73443       __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >::__normal_iterator(SDL_Color* const&) [29]
                0.00    0.00      20/20          __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > > std::uninitialized_copy<__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > > >(__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >) [125]
                0.00    0.00      10/10          std::vector<SDL_Color, std::allocator<SDL_Color> >::size() const [132]
                0.00    0.00      10/10          std::_Vector_base<SDL_Color, std::allocator<SDL_Color> >::_M_allocate(unsigned int) [134]
                0.00    0.00      10/911         void std::_Construct<SDL_Color, SDL_Color>(SDL_Color*, SDL_Color const&) [60]
                0.00    0.00      10/1543        __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >::operator++() [53]
                0.00    0.00      10/20          std::vector<SDL_Color, std::allocator<SDL_Color> >::end() [124]
                0.00    0.00      10/193         std::vector<SDL_Color, std::allocator<SDL_Color> >::begin() [76]
                0.00    0.00      10/10          void std::_Destroy<__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > > >(__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >) [138]
                0.00    0.00      10/10          std::_Vector_base<SDL_Color, std::allocator<SDL_Color> >::_M_deallocate(SDL_Color*, unsigned int) [135]
-----------------------------------------------
                0.00    0.00      10/10          void std::_Destroy<__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > > >(__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >) [138]
[137]    0.0    0.00    0.00      10         void std::__destroy_aux<__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > > >(__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, __false_type) [137]
                0.00    0.00     521/1052        bool __gnu_cxx::operator!=<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >(__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > > const&, __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > > const&) [58]
                0.00    0.00     511/221133      __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >::operator*() const [24]
                0.00    0.00     511/511         void std::_Destroy<SDL_Color>(SDL_Color*) [73]
                0.00    0.00     511/1543        __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >::operator++() [53]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<SDL_Color, std::allocator<SDL_Color> >::_M_insert_aux(__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, SDL_Color const&) [136]
[138]    0.0    0.00    0.00      10         void std::_Destroy<__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > > >(__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >) [138]
                0.00    0.00      10/10          void std::__destroy_aux<__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > > >(__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, __false_type) [137]
-----------------------------------------------
